Date de l'export,Code du département,Libellé du département,Code du canton,Libellé du canton,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau0,Nuance0,Binôme0,Sièges0,Voix0,% Voix/Ins0,% Voix/Exp0,N°Panneau1,Nuance1,Binôme1,Sièges1,Voix1,% Voix/Ins1,% Voix/Exp1,N°Panneau2,Nuance2,Binôme2,Sièges2,Voix2,% Voix/Ins2,% Voix/Exp2
30/03/2015 13:59,4,ALPES DE HAUTE PROVENCE,9,Manosque-3,8124,3997,49.2,4127,50.8,202,2.49,4.89,106,1.3,2.57,3819,47.01,92.54,1,BC-FG,Mme CARRIOL Martine et M. PHILIPPONNEAU Yannick, ,1678,20.65,43.94,3,BC-UD,Mme BERKI Clotilde et M. CASTEL Jean-Claude,Elus,2141,26.35,56.06,,,,,,,
30/03/2015 13:59,4,ALPES DE HAUTE PROVENCE,10,Oraison,9809,4578,46.67,5231,53.33,212,2.16,4.05,237,2.42,4.53,4782,48.75,91.42,1,BC-DVD,Mme LEFEBVRE Guylaine et M. SARDELLA Serge,Elus,2805,28.6,58.66,4,BC-FN,Mme AUBERT Ghislaine et M. PAPEGAEY Bruno, ,1977,20.15,41.34,,,,,,,
30/03/2015 13:59,4,ALPES DE HAUTE PROVENCE,11,Reillanne,8690,3858,44.4,4832,55.6,292,3.36,6.04,225,2.59,4.66,4315,49.65,89.3,2,BC-SOC,M. POURCIN Pierre et Mme REYNAUD Brigitte,Elus,2285,26.29,52.95,3,BC-UD,Mme BERTIN Michèle et M. BREMOND Louis, ,2030,23.36,47.05,,,,,,,
30/03/2015 13:59,4,ALPES DE HAUTE PROVENCE,12,Riez,7682,3039,39.56,4643,60.44,346,4.5,7.45,141,1.84,3.04,4156,54.1,89.51,2,BC-SOC,Mme BAGARRY Delphine et M. LAURENS André,Elus,2530,32.93,60.88,4,BC-FN,Mme LOUBRY Cassandre et M. LUFFARELLI Jean, ,1626,21.17,39.12,,,,,,,
30/03/2015 13:59,4,ALPES DE HAUTE PROVENCE,13,Seyne,7341,2778,37.84,4563,62.16,343,4.67,7.52,166,2.26,3.64,4054,55.22,88.85,4,BC-SOC,Mme FAURE Evelyne et M. ROUX Jean-Yves,Elus,2554,34.79,63,1,BC-FN,Mme DE VITA Muriel et M. LOUBRY Thomas, ,1500,20.43,37,,,,,,,
30/03/2015 13:59,4,ALPES DE HAUTE PROVENCE,14,Sisteron,9616,4545,47.26,5071,52.74,483,5.02,9.52,250,2.6,4.93,4338,45.11,85.55,2,BC-UMP,M. GAY Robert et Mme MORINEAUD Isabelle,Elus,3130,32.55,72.15,5,BC-EXD,M. BLUME Michel et Mme TAUZIN Sylvie, ,1208,12.56,27.85,,,,,,,
30/03/2015 13:59,4,ALPES DE HAUTE PROVENCE,15,Valensole,7132,2757,38.66,4375,61.34,287,4.02,6.56,114,1.6,2.61,3974,55.72,90.83,2,BC-SOC,M. PETRIGNY Jean-Christophe et Mme PONCE-GASSIER Nathalie,Elus,2221,31.14,55.89,3,BC-FN,Mme TURQUET Laurence et M. VIDAL Robert, ,1753,24.58,44.11,,,,,,,
30/03/2015 13:59,5,HAUTES ALPES,1,L'Argentière-la-Bessée,5436,2590,47.65,2846,52.35,195,3.59,6.85,73,1.34,2.57,2578,47.42,90.58,2,BC-DVG,M. DENIS Pierre et Mme GEOFFROY Céline, ,1254,23.07,48.64,4,BC-DVD,M. CONREAUX Jean et Mme DISDIER Marie-Noëlle,Elus,1324,24.36,51.36,,,,,,,
30/03/2015 13:59,5,HAUTES ALPES,2,Briançon-1,7512,3208,42.71,4304,57.29,209,2.78,4.86,112,1.49,2.6,3983,53.02,92.54,2,BC-DVG,M. FARDELLA Alain et Mme FINE Laurence, ,1856,24.71,46.6,1,BC-UMP,Mme MICHEL Marine et M. MURGIA Arnaud,Elus,2127,28.31,53.4,,,,,,,
30/03/2015 13:59,5,HAUTES ALPES,3,Briançon-2,7735,3544,45.82,4191,54.18,261,3.37,6.23,156,2.02,3.72,3774,48.79,90.05,1,BC-UG,M. FROMM Gérard et Mme POYAU Aurélie,Elus,1892,24.46,50.13,3,BC-UD,M. GRYZKA Romain et Mme VALDENAIRE Catherine, ,1882,24.33,49.87,,,,,,,
30/03/2015 13:59,5,HAUTES ALPES,4,Chorges,8059,2783,34.53,5276,65.47,206,2.56,3.9,110,1.36,2.08,4960,61.55,94.01,3,BC-UG,M. BONNAFFOUX Joël et Mme ROSSI Valérie,Elus,2564,31.82,51.69,2,BC-UD,M. BERENGUEL Victor et Mme MICHEL-RISPAUD Murielle, ,2396,29.73,48.31,,,,,,,
30/03/2015 13:59,5,HAUTES ALPES,5,Embrun,8731,4321,49.49,4410,50.51,289,3.31,6.55,134,1.53,3.04,3987,45.66,90.41,4,BC-SOC,Mme ASSANDRI Martine et M. MALUSI Roland, ,1660,19.01,41.64,1,BC-UD,Mme CHAUVET Carole et M. VIOSSAT Marc,Elus,2327,26.65,58.36,,,,,,,
30/03/2015 13:59,5,HAUTES ALPES,6,Gap-1,7279,4009,55.08,3270,44.92,223,3.06,6.82,140,1.92,4.28,2907,39.94,88.9,1,BC-UG,M. BLANC Guy et Mme BOYER Pascale, ,1434,19.7,49.33,3,BC-DVD,Mme GAUDIN Brigitte et M. ZAMPA Francis,Elus,1473,20.24,50.67,,,,,,,
30/03/2015 13:59,5,HAUTES ALPES,7,Gap-2,7453,3738,50.15,3715,49.85,250,3.35,6.73,154,2.07,4.15,3311,44.43,89.13,3,BC-SOC,Mme BERGER Karine et M. FEUTRIER Claude, ,1615,21.67,48.78,4,BC-UMP,M. GALLAND Daniel et Mme GRENIER Maryvonne,Elus,1696,22.76,51.22,,,,,,,
30/03/2015 13:59,5,HAUTES ALPES,8,Gap-3,7378,3617,49.02,3761,50.98,218,2.95,5.8,151,2.05,4.01,3392,45.97,90.19,2,BC-UG,M. GRAGLIA Christian et Mme LANGE-MALLET Danielle, ,1619,21.94,47.73,3,BC-UD,M. HUBAUD Christian et Mme MOSTACHI Ginette,Elus,1773,24.03,52.27,,,,,,,
30/03/2015 13:59,5,HAUTES ALPES,9,Gap-4,6596,3234,49.03,3362,50.97,231,3.5,6.87,114,1.73,3.39,3017,45.74,89.74,1,BC-UG,M. LOMBARD Pierre-Yves et Mme PICARD Vanessa, ,1413,21.42,46.83,3,BC-DVD,M. DIDIER Roger et Mme FEROTIN Bénédicte,Elus,1604,24.32,53.17,,,,,,,
30/03/2015 13:59,5,HAUTES ALPES,11,Laragne-Montéglin,5831,2089,35.83,3742,64.17,233,4,6.23,134,2.3,3.58,3375,57.88,90.19,4,BC-DVG,M. ARMAND Florent et Mme TRUPHEME Anne,Elus,1781,30.54,52.77,3,BC-UD,Mme GARCIN Martine et M. LAGIER Bruno, ,1594,27.34,47.23,,,,,,,
30/03/2015 13:59,5,HAUTES ALPES,14,Tallard,7742,2728,35.24,5014,64.76,204,2.63,4.07,122,1.58,2.43,4688,60.55,93.5,2,BC-DIV,M. ODDOU Rémy et Mme VINCENT Patricia,Elus,2462,31.8,52.52,1,BC-UD,M. ARNAUD Jean-Michel et Mme BOUBAULT Dominique, ,2226,28.75,47.48,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,1,Antibes-1,25917,13864,53.49,12053,46.51,531,2.05,4.41,196,0.76,1.63,11326,43.7,93.97,1,BC-UD,M. ROUX Georges et Mme SALUCKI Michelle,Elus,6744,26.02,59.54,2,BC-FN,Mme CHEVALIER Anne et M. TIVOLI Lionel, ,4582,17.68,40.46,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,2,Antibes-2,22178,11602,52.31,10576,47.69,639,2.88,6.04,94,0.42,0.89,9843,44.38,93.07,1,BC-UD,Mme BORCHIO-FONTIMP Alexandra et M. GENTE Jacques,Elus,6551,29.54,66.55,2,BC-FN,M. CORNEC Tanguy et Mme DUSE Rose-Marie, ,3292,14.84,33.45,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,3,Antibes-3,23854,12312,51.61,11542,48.39,616,2.58,5.34,147,0.62,1.27,10779,45.19,93.39,1,BC-UD,Mme DESCHAINTRES Sophie et M. PAUGET Eric,Elus,7326,30.71,67.97,2,BC-FN,M. AUSSENAC Cyril et Mme MONTANARINI Marie-Christine, ,3453,14.48,32.03,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,4,Beausoleil,24440,13559,55.48,10881,44.52,388,1.59,3.57,242,0.99,2.22,10251,41.94,94.21,1,BC-UD,M. BECK Xavier et Mme FERRAND Sabrina,Elus,6429,26.31,62.72,2,BC-FN,Mme GUALANDI Nathalie et M. GUITARD Jean-Jacques, ,3822,15.64,37.28,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,5,Cagnes-sur-Mer-1,28150,14193,50.42,13957,49.58,585,2.08,4.19,251,0.89,1.8,13121,46.61,94.01,2,BC-UD,M. CONSTANT Roland et Mme PIRET Josiane,Elus,7585,26.94,57.81,1,BC-FN,M. PEREZ Jean-Paul et Mme TRONCIN Patricia, ,5536,19.67,42.19,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,6,Cagnes-sur-Mer-2,33557,16428,48.96,17129,51.04,1095,3.26,6.39,98,0.29,0.57,15936,47.49,93.04,2,BC-UD,M. SEGURA Joseph et Mme SIEGEL Vanessa,Elus,9342,27.84,58.62,1,BC-FN,Mme MERLE DES ISLES Brigitte et M. PRADOS Lionel, ,6594,19.65,41.38,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,7,Cannes-1,29519,15829,53.62,13690,46.38,558,1.89,4.08,260,0.88,1.9,12872,43.61,94.02,2,BC-UD,Mme ARINI Joëlle et M. CHIKLI Frank,Elus,7253,24.57,56.35,1,BC-FN,Mme DORTEN Catherine et M. MARSOT Ghislain, ,5619,19.04,43.65,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,9,Le Cannet,32258,17342,53.76,14916,46.24,930,2.88,6.23,151,0.47,1.01,13835,42.89,92.75,1,BC-UMP,Mme DUHALDE-GUIGNARD Françoise et M. TAMBAY Patrick,Elus,9116,28.26,65.89,2,BC-FN,M. CLOS Julien et Mme QUENTIN Gaëlle, ,4719,14.63,34.11,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,10,Contes,28975,12202,42.11,16773,57.89,295,1.02,1.76,108,0.37,0.64,16370,56.5,97.6,3,BC-COM,Mme TOMASINI Valérie et M. TUJAGUE Francis,Elus,7164,24.72,43.76,2,BC-UD,M. LOTTIER Michel et Mme ROYAL CALCAGNO Henriette, ,3568,12.31,21.8,1,BC-FN,M. SALIBA Yoann et Mme SCHENARDI Lydia, ,5638,19.46,34.44
30/03/2015 13:59,6,ALPES MARITIMES,11,Grasse-1,31559,15930,50.48,15629,49.52,978,3.1,6.26,348,1.1,2.23,14303,45.32,91.52,2,BC-UD,Mme OLIVIER Michèle et M. VIAUD Jérôme,Elus,9019,28.58,63.06,1,BC-FN,M. DEGIOANNI Jean-Marc et Mme SANJUAN Corinne, ,5284,16.74,36.94,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,12,Grasse-2,28217,14006,49.64,14211,50.36,731,2.59,5.14,224,0.79,1.58,13256,46.98,93.28,1,BC-SOC,Mme GOURDON Marie-Louise et M. VINCIGUERRA Jean-Raymond,Elus,7589,26.9,57.25,2,BC-FN,Mme BANCEL Mireille et M. COTRONE Domenico, ,5667,20.08,42.75,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,14,Menton,32718,16040,49.03,16678,50.97,804,2.46,4.82,514,1.57,3.08,15360,46.95,92.1,1,BC-UD,M. CESARI Patrick et Mme GIUDICELLI Colette,Elus,8549,26.13,55.66,2,BC-FN,M. GAZIELLO Thiery et Mme GUCHER Gaelle, ,6811,20.82,44.34,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,15,Nice-1,27117,15660,57.75,11457,42.25,537,1.98,4.69,257,0.95,2.24,10663,39.32,93.07,2,BC-UD,Mme MONIER Françoise et M. VEROLA Auguste,Elus,7174,26.46,67.28,1,BC-FN,M. BONAMY Antony et Mme SALLES Michèle, ,3489,12.87,32.72,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,16,Nice-2,31061,17112,55.09,13949,44.91,613,1.97,4.39,300,0.97,2.15,13036,41.97,93.45,2,BC-UD,M. ASSO Bernard et Mme BRENIER Marine,Elus,8018,25.81,61.51,1,BC-FN,M. BRUTTI Michel et Mme MAISONNEUVE Aulde, ,5018,16.16,38.49,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,17,Nice-3,25396,12758,50.24,12638,49.76,650,2.56,5.14,256,1.01,2.03,11732,46.2,92.83,1,BC-UD,Mme ESTROSI-SASSONE Dominique et M. SCIBETTA Charles,Elus,6785,26.72,57.83,2,BC-FN,Mme BRONDOLIN Audrey et M. THOORIS Michel, ,4947,19.48,42.17,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,18,Nice-4,30336,15954,52.59,14382,47.41,787,2.59,5.47,379,1.25,2.64,13216,43.57,91.89,2,BC-UD,M. BAUDIN Bernard et Mme MERLINO-MANZINO Nicole,Elus,7696,25.37,58.23,1,BC-FN,Mme MARTIN Jeanne et M. PREVEL Christian, ,5520,18.2,41.77,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,19,Nice-5,29174,16459,56.42,12715,43.58,812,2.78,6.39,370,1.27,2.91,11533,39.53,90.7,2,BC-UD,M. MARTIN Franck et Mme MOREAU Catherine,Elus,7411,25.4,64.26,1,BC-FN,Mme AGNELY Chantal et M. GERIOS Marc, ,4122,14.13,35.74,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,20,Nice-6,29101,16104,55.34,12997,44.66,659,2.26,5.07,433,1.49,3.33,11905,40.91,91.6,2,BC-UD,M. AZINHEIRINHA Lauriano et Mme OUAKNINE Martine,Elus,8182,28.12,68.73,1,BC-FN,Mme CIRON Brune et M. COCHET Jérôme, ,3723,12.79,31.27,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,21,Nice-7,22447,12058,53.72,10389,46.28,517,2.3,4.98,261,1.16,2.51,9611,42.82,92.51,2,BC-UD,M. COLOMAS Honoré et Mme KHALDI-BOUOUGHROUM Fatima,Elus,5529,24.63,57.53,1,BC-FN,M. LOEUILLET Benoît et Mme OLLIER DEVILLE Lucette, ,4082,18.19,42.47,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,22,Nice-8,21630,11244,51.98,10386,48.02,626,2.89,6.03,291,1.35,2.8,9469,43.78,91.17,1,BC-UD,Mme RAMOS Anne et M. ROSSINI Philippe,Elus,5548,25.65,58.59,2,BC-FN,M. DOMERGUE Marc-André et Mme TIXIER DE GUBERNATIS Odile, ,3921,18.13,41.41,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,23,Nice-9,24815,13554,54.62,11261,45.38,726,2.93,6.45,391,1.58,3.47,10144,40.88,90.08,1,BC-UD,Mme GILLETTA Janine et M. SOUSSI Philippe,Elus,6616,26.66,65.22,2,BC-FN,Mme PODGORSKI Patricia et M. RAIMOND Frédéric, ,3528,14.22,34.78,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,25,Valbonne,26707,14329,53.65,12378,46.35,939,3.52,7.59,148,0.55,1.2,11291,42.28,91.22,2,BC-UMP,Mme DUMONT Anne-Marie et M. LOMBARDO Gérald,Elus,7705,28.85,68.24,1,BC-FN,Mme POIRIER Dorothée et M. VERGES William, ,3586,13.43,31.76,,,,,,,
30/03/2015 13:59,6,ALPES MARITIMES,26,Vence,29747,13691,46.02,16056,53.98,1452,4.88,9.04,281,0.94,1.75,14323,48.15,89.21,1,BC-UD,M. GINESY Charles Ange et Mme SATTONNET Anne,Elus,9217,30.98,64.35,2,BC-FN,M. CASTIGLIA Jean-Pierre et Mme YOT Catherine, ,5106,17.16,35.65,,,,,,,
30/03/2015 13:59,7,ARDECHE,1,Annonay-1,14457,7299,50.49,7158,49.51,414,2.86,5.78,221,1.53,3.09,6523,45.12,91.13,4,BC-UG,Mme BONNET Céline et M. LAUTIER Xavier, ,2913,20.15,44.66,2,BC-UMP,Mme JULLIEN Camille et M. QUENETTE Marc-Antoine,Elus,3610,24.97,55.34,,,,,,,
30/03/2015 13:59,7,ARDECHE,2,Annonay-2,12100,5474,45.24,6626,54.76,175,1.45,2.64,103,0.85,1.55,6348,52.46,95.8,3,BC-SOC,Mme BARBATO Stéphanie et M. PLENET Simon,Elus,2707,22.37,42.64,4,BC-UMP,Mme FERRAND Virginie et M. MARCE Laurent, ,2092,17.29,32.96,1,BC-FN,M. FRANÇOIS David et Mme LACROIX Marie, ,1549,12.8,24.4
30/03/2015 13:59,7,ARDECHE,3,Aubenas-1,13412,6381,47.58,7031,52.42,665,4.96,9.46,376,2.8,5.35,5990,44.66,85.19,1,BC-UMP,M. CONSTANT Jean-Pierre et Mme VENTALON Anne,Elus,4319,32.2,72.1,5,BC-FN,M. MEJEAN Jean-Pierre et Mme PAWLOFF Claudine, ,1671,12.46,27.9,,,,,,,
30/03/2015 13:59,7,ARDECHE,4,Aubenas-2,14794,6139,41.5,8655,58.5,270,1.83,3.12,138,0.93,1.59,8247,55.75,95.29,1,BC-SOC,Mme BUIS Sabine et M. CHAZE Max,Elus,3544,23.96,42.97,4,BC-UD,Mme GENEST Sandrine et M. TOURVIEILHE Max, ,3059,20.68,37.09,5,BC-FN,M. COPPENS Alain et Mme GRANGIS Christiane, ,1644,11.11,19.93
30/03/2015 13:59,7,ARDECHE,5,Bourg-Saint-Andéol,14482,6182,42.69,8300,57.31,416,2.87,5.01,215,1.48,2.59,7669,52.96,92.4,2,BC-SOC,Mme MALFOY Christine et M. TERRASSE Pascal,Elus,4609,31.83,60.1,1,BC-FN,M. DUTREIL Olivier et Mme PORQUET Céline, ,3060,21.13,39.9,,,,,,,
30/03/2015 13:59,7,ARDECHE,6,Le Cheylard,15989,6203,38.8,9786,61.2,450,2.81,4.6,236,1.48,2.41,9100,56.91,92.99,3,BC-UG,Mme SERRE Laetitia et M. WEISS Maurice,Elus,4741,29.65,52.1,2,BC-UD,M. CHABAL Jacques et Mme LOULIER Sabine, ,4359,27.26,47.9,,,,,,,
30/03/2015 13:59,7,ARDECHE,8,Lamastre,16502,6983,42.32,9519,57.68,972,5.89,10.21,366,2.22,3.84,8181,49.58,85.94,1,BC-UD,Mme BOURJAT Laëtitia et M. VALLON Jean-Paul,Elus,5543,33.59,67.75,4,BC-FN,M. MERCIER Jacques et Mme RIBE Clothilde, ,2638,15.99,32.25,,,,,,,
30/03/2015 13:59,7,ARDECHE,9,Le Pouzin,11939,5113,42.83,6826,57.17,153,1.28,2.24,81,0.68,1.19,6592,55.21,96.57,4,BC-UG,M. COTTA Robert et Mme PALIX Dominique,Elus,2771,23.21,42.04,3,BC-DVD,M. MARTIN Alain et Mme PLANCHON Joëlle, ,2079,17.41,31.54,2,BC-FN,Mme OLIVER Blandine et M. SALVADOR Sébastien, ,1742,14.59,26.43
30/03/2015 13:59,7,ARDECHE,10,Privas,15940,6602,41.42,9338,58.58,425,2.67,4.55,271,1.7,2.9,8642,54.22,92.55,2,BC-SOC,Mme CHAREYRE Sandrine et M. SAULIGNAC Hervé,Elus,4942,31,57.19,3,BC-UD,Mme LEXTRAIT Doriane et M. VALLA Michel, ,3700,23.21,42.81,,,,,,,
30/03/2015 13:59,7,ARDECHE,11,Sarras,11192,4960,44.32,6232,55.68,170,1.52,2.73,59,0.53,0.95,6003,53.64,96.33,2,BC-UG,M. DUCHAMP Denis et Mme ROYER Brigitte,Elus,2634,23.53,43.88,1,BC-UD,M. GAUTHIER Benoît et Mme PATRIAT Margareth, ,1684,15.05,28.05,3,BC-FN,Mme BIANCHERI Laura et M. CAPRON David, ,1685,15.06,28.07
30/03/2015 13:59,7,ARDECHE,12,Le Teil,15132,6444,42.59,8688,57.41,537,3.55,6.18,258,1.7,2.97,7893,52.16,90.85,2,BC-UG,Mme DUBOIS Sylvie et M. PEVERELLI Olivier,Elus,4963,32.8,62.88,3,BC-FN,M. ARSAC Thierry et Mme CHAPUIS Sandrine, ,2930,19.36,37.12,,,,,,,
30/03/2015 13:59,7,ARDECHE,13,Thueyts,12100,4369,36.11,7731,63.89,210,1.74,2.72,113,0.93,1.46,7408,61.22,95.82,2,BC-SOC,M. DALVERNY Jérôme et Mme ROCHE Bernadette,Elus,3225,26.65,43.53,4,BC-UD,M. ALEXANDRE Jacques et Mme PLÉNAT Frédérique, ,2695,22.27,36.38,1,BC-FN,M. FOLLET Dominique et Mme PEYREPLANE Jany, ,1488,12.3,20.09
30/03/2015 13:59,7,ARDECHE,14,Tournon-sur-Rhône,15277,6473,42.37,8804,57.63,174,1.14,1.98,115,0.75,1.31,8515,55.74,96.72,3,BC-UG,Mme CROUZET Mauricette et M. QUINKAL Maurice, ,2978,19.49,34.97,1,BC-UMP,Mme FOUR Christine et M. SAUSSET Frédéric,Elus,3513,23,41.26,2,BC-FN,Mme LASFARGUES-BOUYON Odile et M. VALLON Jean-Paul, ,2024,13.25,23.77
30/03/2015 13:59,7,ARDECHE,15,Vallon-Pont-d'Arc,16218,6616,40.79,9602,59.21,277,1.71,2.88,149,0.92,1.55,9176,56.58,95.56,4,BC-UG,Mme ALLEFRESDE Laurence et M. UGHETTO Laurent,Elus,4485,27.65,48.88,5,BC-UD,M. DURAND Jean-Roger et Mme LASCOMBE-ROPERS Marie-Laure, ,2753,16.97,30,2,BC-FN,M. SPRIET Reynald et Mme VELGHE Lucienne, ,1938,11.95,21.12
30/03/2015 13:59,7,ARDECHE,16,Les Vans,14804,6371,43.04,8433,56.96,485,3.28,5.75,350,2.36,4.15,7598,51.32,90.1,2,BC-SOC,Mme BASTIDE Bérengère et M. L'HERMINIER Raoul,Elus,4450,30.06,58.57,3,BC-UMP,Mme CARRIER Martine et M. GARRIDO Jean-Manuel, ,3148,21.26,41.43,,,,,,,
30/03/2015 13:59,7,ARDECHE,17,La Voulte-sur-Rhône,16462,7525,45.71,8937,54.29,337,2.05,3.77,123,0.75,1.38,8477,51.49,94.85,2,BC-SOC,M. FEROUSSIER Christian et Mme FINIELS Martine,Elus,3933,23.89,46.4,3,BC-UDI,M. AVOUAC Thierry et Mme ROUBI Corinne, ,2380,14.46,28.08,1,BC-FN,M. JACQUOT Dominique et Mme MATHON Marie-Paule, ,2164,13.15,25.53
30/03/2015 13:59,8,ARDENNES,1,Attigny,9828,4028,40.98,5800,59.02,479,4.87,8.26,152,1.55,2.62,5169,52.59,89.12,3,BC-DVD,Mme ARNOULD Dominique et M. BOURGEOIS Noël,Elus,3054,31.07,59.08,2,BC-FN,M. DUREUX Eric et Mme LACROIX Elodie, ,2115,21.52,40.92,,,,,,,
30/03/2015 13:59,8,ARDENNES,2,Bogny-sur-Meuse,11184,5690,50.88,5494,49.12,258,2.31,4.7,114,1.02,2.07,5122,45.8,93.23,3,BC-UG,Mme BONILLO-DERAM Elisabeth et M. PILARDEAU Erik,Elus,2848,25.46,55.6,2,BC-FN,M. HELIN Serge et Mme SAVIN Raymonde, ,2274,20.33,44.4,,,,,,,
30/03/2015 13:59,8,ARDENNES,3,Carignan,11602,6351,54.74,5251,45.26,329,2.84,6.27,110,0.95,2.09,4812,41.48,91.64,1,BC-UD,Mme TORDO Sylvie et M. WATHY Marc,Elus,2940,25.34,61.1,2,BC-FN,M. BEAUPERE Francis et Mme OURY Marie-Annick, ,1872,16.14,38.9,,,,,,,
30/03/2015 13:59,8,ARDENNES,4,Charleville-Mézières-1,9798,5506,56.2,4292,43.8,305,3.11,7.11,113,1.15,2.63,3874,39.54,90.26,1,BC-UD,M. NORMAND Michel et Mme ROBCIS Nathalie,Elus,2444,24.94,63.09,2,BC-FN,Mme DISEUR Virginie et M. LUCZKA Guillaume, ,1430,14.59,36.91,,,,,,,
30/03/2015 13:59,8,ARDENNES,5,Charleville-Mézières-2,11380,6044,53.11,5336,46.89,322,2.83,6.03,155,1.36,2.9,4859,42.7,91.06,2,BC-UD,M. CORDIER Pierre et Mme DEGEMBE Catherine,Elus,3633,31.92,74.77,3,BC-FN,M. PERRET Guillaume et Mme SUQUET Marie-France, ,1226,10.77,25.23,,,,,,,
30/03/2015 13:59,8,ARDENNES,6,Charleville-Mézières-3,11015,5865,53.25,5150,46.75,283,2.57,5.5,117,1.06,2.27,4750,43.12,92.23,2,BC-UG,Mme LAMBERT Anne et M. LÉONARD Christophe, ,1998,18.14,42.06,3,BC-UD,M. CHAUDERLOT Robert et Mme JOSEPH Else,Elus,2752,24.98,57.94,,,,,,,
30/03/2015 13:59,8,ARDENNES,7,Charleville-Mézières-4,9033,5707,63.18,3326,36.82,199,2.2,5.98,113,1.25,3.4,3014,33.37,90.62,3,BC-UDI,M. LECLET Jean-François et Mme MOSER Marie-José,Elus,1892,20.95,62.77,5,BC-FN,M. GAUTIER Yannick et Mme MALZAC Jacqueline, ,1122,12.42,37.23,,,,,,,
30/03/2015 13:59,8,ARDENNES,9,Givet,9772,5595,57.26,4177,42.74,255,2.61,6.1,142,1.45,3.4,3780,38.68,90.5,2,BC-UD,Mme COQUET Isabelle et M. WALLENDORFF Claude,Elus,2524,25.83,66.77,3,BC-FN,M. PIROTTE Gérard et Mme TOUSSAINT Karine, ,1256,12.85,33.23,,,,,,,
30/03/2015 13:59,8,ARDENNES,10,Nouvion-sur-Meuse,10622,4844,45.6,5778,54.4,136,1.28,2.35,70,0.66,1.21,5572,52.46,96.43,1,BC-DVG,Mme LOIZON Brigitte et M. MAHIEU Hugues,Elus,2098,19.75,37.65,3,BC-UD,Mme BONNIN Béatrice et M. CLAUDE Jean-Luc, ,1841,17.33,33.04,2,BC-FN,M. COPINNE Emeric et Mme GREDA Elzbieta, ,1633,15.37,29.31
30/03/2015 13:59,8,ARDENNES,11,Rethel,9565,4932,51.56,4633,48.44,294,3.07,6.35,151,1.58,3.26,4188,43.78,90.39,1,BC-UD,M. AFRIBO Joseph et Mme LARANGE-LOZANO RIOS Michèle,Elus,2402,25.11,57.35,4,BC-DVD,Mme CARRE Sylvette et M. DERAMAIX Guy, ,1786,18.67,42.65,,,,,,,
30/03/2015 13:59,8,ARDENNES,12,Revin,9764,5381,55.11,4383,44.89,159,1.63,3.63,114,1.17,2.6,4110,42.09,93.77,2,BC-SOC,Mme RUELLE Dominique et M. SONNET Benoît,Elus,2731,27.97,66.45,3,BC-FN,Mme MATER Anaïs-Jeanne et M. NOIZET Corentin, ,1379,14.12,33.55,,,,,,,
30/03/2015 13:59,8,ARDENNES,13,Rocroi,11219,5626,50.15,5593,49.85,250,2.23,4.47,136,1.21,2.43,5207,46.41,93.1,1,BC-UD,Mme DEVIE Noëlle et M. HURE Benoît,Elus,3059,27.27,58.75,2,BC-FN,M. BINET Jean et Mme CLEMENT Noémie, ,2148,19.15,41.25,,,,,,,
30/03/2015 13:59,8,ARDENNES,14,Sedan-1,9541,5179,54.28,4362,45.72,249,2.61,5.71,121,1.27,2.77,3992,41.84,91.52,3,BC-UD,M. GODARD Jean et Mme WELTER Evelyne,Elus,2447,25.65,61.3,1,BC-FN,Mme LESAGE Amélie et M. PTAK Jérôme, ,1545,16.19,38.7,,,,,,,
30/03/2015 13:59,8,ARDENNES,15,Sedan-2,8026,4168,51.93,3858,48.07,64,0.8,1.66,59,0.74,1.53,3735,46.54,96.81,2,BC-DVG,M. GODIN André et Mme LOUIS  Rachelle, ,1326,16.52,35.5,4,BC-UD,Mme DUMAY Anne et M. MALJEAN Thierry,Elus,1418,17.67,37.97,3,BC-FN,Mme BLOMME Amandine et M. ZWEIFEL Rémy, ,991,12.35,26.53
